date,store_id,region,store_format,category,price,on_promo,promo_discount,effective_price,units_sold,revenue,inventory_on_hand,stockout,day_of_week,week_of_year,month,is_weekend,is_holiday,holiday_name,season
2024-11-10,S010,West,Neighborhood Market,Electronics,364.31,False,0.0,364.31,8,2914.48,65,False,Sunday,45,11,True,False,,Fall
2024-08-10,S010,West,Neighborhood Market,Electronics,86.62,False,0.0,86.62,2,173.24,81,False,Saturday,32,8,True,False,,Summer
2025-01-13,S010,West,Neighborhood Market,Electronics,229.99,False,0.0,229.99,4,919.96,55,False,Monday,3,1,False,False,,Winter
2024-10-12,S010,West,Neighborhood Market,Electronics,497.24,False,0.0,497.24,3,1491.72,60,False,Saturday,41,10,True,False,,Fall
2025-04-11,S010,West,Neighborhood Market,Electronics,149.43,False,0.0,149.43,2,298.86,76,False,Friday,15,4,False,False,,Spring
2025-04-06,S010,West,Neighborhood Market,Electronics,784.04,False,0.0,784.04,3,2352.12,108,False,Sunday,14,4,True,False,,Spring
2025-02-12,S010,West,Neighborhood Market,Electronics,563.59,False,0.0,563.59,1,563.59,77,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S010,West,Neighborhood Market,Electronics,731.04,False,0.0,731.04,4,2924.16,75,False,Sunday,10,3,True,False,,Spring
2025-05-20,S010,West,Neighborhood Market,Electronics,433.12,True,0.05,411.46,3,1234.38,70,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S010,West,Neighborhood Market,Electronics,512.14,False,0.0,512.14,1,512.14,60,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S010,West,Neighborhood Market,Electronics,84.22,False,0.0,84.22,3,252.66,59,False,Monday,31,7,False,False,,Summer
2024-08-26,S010,West,Neighborhood Market,Electronics,310.77,False,0.0,310.77,4,1243.08,89,False,Monday,35,8,False,False,,Summer
2024-11-17,S010,West,Neighborhood Market,Electronics,697.4,False,0.0,697.4,5,3487.0,63,False,Sunday,46,11,True,False,,Fall
2024-09-12,S010,West,Neighborhood Market,Electronics,747.34,False,0.0,747.34,1,747.34,87,False,Thursday,37,9,False,False,,Fall
2025-07-19,S010,West,Neighborhood Market,Electronics,230.06,True,0.05,218.56,5,1092.8,85,False,Saturday,29,7,True,False,,Summer
2025-02-13,S010,West,Neighborhood Market,Electronics,450.7,False,0.0,450.7,2,901.4,22,False,Thursday,7,2,False,False,,Winter
2024-11-23,S010,West,Neighborhood Market,Electronics,63.78,False,0.0,63.78,3,191.34,75,False,Saturday,47,11,True,False,,Fall
2025-02-10,S010,West,Neighborhood Market,Grocery,16.61,False,0.0,16.61,9,149.49,185,False,Monday,7,2,False,False,,Winter
2024-09-03,S010,West,Neighborhood Market,Grocery,13.88,False,0.0,13.88,11,152.68,184,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S010,West,Neighborhood Market,Grocery,6.93,True,0.15,5.89,18,106.02,152,False,Friday,33,8,False,False,,Summer
2025-06-06,S010,West,Neighborhood Market,Grocery,2.66,True,0.2,2.13,13,27.69,160,False,Friday,23,6,False,False,,Summer
2024-09-27,S010,West,Neighborhood Market,Grocery,10.15,True,0.1,9.14,10,91.4,183,False,Friday,39,9,False,False,,Fall
2025-01-31,S010,West,Neighborhood Market,Grocery,8.17,False,0.0,8.17,12,98.04,167,False,Friday,5,1,False,False,,Winter
2024-10-16,S010,West,Neighborhood Market,Grocery,6.55,False,0.0,6.55,14,91.7,163,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S010,West,Neighborhood Market,Grocery,6.16,False,0.0,6.16,31,190.96,182,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S010,West,Neighborhood Market,Grocery,14.29,False,0.0,14.29,20,285.8,187,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S010,West,Neighborhood Market,Grocery,5.98,True,0.15,5.08,25,127.0,168,False,Thursday,49,12,False,False,,Winter
2025-07-05,S010,West,Neighborhood Market,Grocery,16.68,False,0.0,16.68,17,283.56,238,False,Saturday,27,7,True,False,,Summer
2024-09-09,S010,West,Neighborhood Market,Grocery,6.09,False,0.0,6.09,18,109.62,196,False,Monday,37,9,False,False,,Fall
2025-06-01,S010,West,Neighborhood Market,Grocery,10.84,False,0.0,10.84,7,75.88,191,False,Sunday,22,6,True,False,,Summer
2024-09-25,S010,West,Neighborhood Market,Grocery,18.68,False,0.0,18.68,16,298.88,193,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S010,West,Neighborhood Market,Grocery,11.23,False,0.0,11.23,17,190.91,151,False,Monday,51,12,False,False,,Winter
2025-05-28,S010,West,Neighborhood Market,Grocery,4.23,False,0.0,4.23,8,33.84,175,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S010,West,Neighborhood Market,Grocery,14.09,False,0.0,14.09,12,169.08,181,False,Thursday,31,8,False,False,,Summer
2025-05-03,S010,West,Neighborhood Market,Grocery,2.79,False,0.0,2.79,19,53.01,210,False,Saturday,18,5,True,False,,Spring
2025-06-26,S010,West,Neighborhood Market,Grocery,5.92,False,0.0,5.92,13,76.96,159,False,Thursday,26,6,False,False,,Summer
2024-11-10,S010,West,Neighborhood Market,Grocery,3.78,False,0.0,3.78,29,109.62,136,False,Sunday,45,11,True,False,,Fall
2024-08-10,S010,West,Neighborhood Market,Grocery,11.21,False,0.0,11.21,21,235.41,150,False,Saturday,32,8,True,False,,Summer
2025-01-13,S010,West,Neighborhood Market,Grocery,5.46,False,0.0,5.46,18,98.28,187,False,Monday,3,1,False,False,,Winter
2024-10-12,S010,West,Neighborhood Market,Grocery,16.05,False,0.0,16.05,23,369.15,159,False,Saturday,41,10,True,False,,Fall
2025-04-11,S010,West,Neighborhood Market,Grocery,4.36,False,0.0,4.36,5,21.8,216,False,Friday,15,4,False,False,,Spring
2025-04-06,S010,West,Neighborhood Market,Grocery,19.25,False,0.0,19.25,10,192.5,216,False,Sunday,14,4,True,False,,Spring
2025-02-12,S010,West,Neighborhood Market,Grocery,5.88,False,0.0,5.88,10,58.8,222,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S010,West,Neighborhood Market,Grocery,8.61,True,0.15,7.32,14,102.48,168,False,Sunday,10,3,True,False,,Spring
2025-05-20,S010,West,Neighborhood Market,Grocery,6.82,False,0.0,6.82,15,102.3,167,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S010,West,Neighborhood Market,Grocery,5.94,False,0.0,5.94,10,59.4,212,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S010,West,Neighborhood Market,Grocery,4.74,False,0.0,4.74,8,37.92,157,False,Monday,31,7,False,False,,Summer
2024-08-26,S010,West,Neighborhood Market,Grocery,10.99,True,0.15,9.34,11,102.74,196,False,Monday,35,8,False,False,,Summer
2024-11-17,S010,West,Neighborhood Market,Grocery,5.9,False,0.0,5.9,20,118.0,169,False,Sunday,46,11,True,False,,Fall
2024-09-12,S010,West,Neighborhood Market,Grocery,5.52,False,0.0,5.52,16,88.32,187,False,Thursday,37,9,False,False,,Fall
2025-07-19,S010,West,Neighborhood Market,Grocery,6.01,False,0.0,6.01,5,30.05,212,False,Saturday,29,7,True,False,,Summer
2025-02-13,S010,West,Neighborhood Market,Grocery,11.32,False,0.0,11.32,13,147.16,173,False,Thursday,7,2,False,False,,Winter
2024-11-23,S010,West,Neighborhood Market,Grocery,13.84,True,0.2,11.07,18,199.26,240,False,Saturday,47,11,True,False,,Fall
2025-02-10,S010,West,Neighborhood Market,Household,5.19,True,0.1,4.67,4,18.68,75,False,Monday,7,2,False,False,,Winter
2024-09-03,S010,West,Neighborhood Market,Household,160.83,False,0.0,160.83,7,1125.81,77,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S010,West,Neighborhood Market,Household,116.05,False,0.0,116.05,6,696.3,90,False,Friday,33,8,False,False,,Summer
2025-06-06,S010,West,Neighborhood Market,Household,111.83,False,0.0,111.83,4,447.32,67,False,Friday,23,6,False,False,,Summer
2024-09-27,S010,West,Neighborhood Market,Household,40.1,True,0.05,38.1,11,419.1,67,False,Friday,39,9,False,False,,Fall
2025-01-31,S010,West,Neighborhood Market,Household,99.32,False,0.0,99.32,9,893.88,44,False,Friday,5,1,False,False,,Winter
2024-10-16,S010,West,Neighborhood Market,Household,162.51,False,0.0,162.51,6,975.06,43,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S010,West,Neighborhood Market,Household,156.85,False,0.0,156.85,5,784.25,65,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S010,West,Neighborhood Market,Household,129.18,False,0.0,129.18,9,1162.62,45,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S010,West,Neighborhood Market,Household,195.14,False,0.0,195.14,6,1170.84,75,False,Thursday,49,12,False,False,,Winter
2025-07-05,S010,West,Neighborhood Market,Household,148.56,False,0.0,148.56,10,1485.6,61,False,Saturday,27,7,True,False,,Summer
2024-09-09,S010,West,Neighborhood Market,Household,150.54,False,0.0,150.54,9,1354.86,86,False,Monday,37,9,False,False,,Fall
2025-06-01,S010,West,Neighborhood Market,Household,48.79,False,0.0,48.79,3,146.37,51,False,Sunday,22,6,True,False,,Summer
2024-09-25,S010,West,Neighborhood Market,Household,13.73,False,0.0,13.73,3,41.19,58,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S010,West,Neighborhood Market,Household,174.41,False,0.0,174.41,11,1918.51,66,False,Monday,51,12,False,False,,Winter
2025-05-28,S010,West,Neighborhood Market,Household,35.27,True,0.1,31.74,4,126.96,46,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S010,West,Neighborhood Market,Household,33.68,False,0.0,33.68,6,202.08,52,False,Thursday,31,8,False,False,,Summer
2025-05-03,S010,West,Neighborhood Market,Household,98.69,True,0.15,83.89,4,335.56,70,False,Saturday,18,5,True,False,,Spring
2025-06-26,S010,West,Neighborhood Market,Household,44.47,False,0.0,44.47,8,355.76,70,False,Thursday,26,6,False,False,,Summer
2024-11-10,S010,West,Neighborhood Market,Household,86.76,False,0.0,86.76,7,607.32,66,False,Sunday,45,11,True,False,,Fall
2024-08-10,S010,West,Neighborhood Market,Household,81.6,False,0.0,81.6,6,489.6,86,False,Saturday,32,8,True,False,,Summer
2025-01-13,S010,West,Neighborhood Market,Household,110.21,True,0.05,104.7,5,523.5,54,False,Monday,3,1,False,False,,Winter
2024-10-12,S010,West,Neighborhood Market,Household,100.58,True,0.05,95.55,7,668.85,93,False,Saturday,41,10,True,False,,Fall
2025-04-11,S010,West,Neighborhood Market,Household,,False,0.0,130.47,6,782.82,69,False,Friday,15,4,False,False,,Spring
2025-04-06,S010,West,Neighborhood Market,Household,58.33,False,0.0,58.33,9,524.97,70,False,Sunday,14,4,True,False,,Spring
2025-02-12,S010,West,Neighborhood Market,Household,172.02,False,0.0,172.02,3,516.06,64,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S010,West,Neighborhood Market,Household,108.94,True,0.15,92.6,3,277.8,94,False,Sunday,10,3,True,False,,Spring
2025-05-20,S010,West,Neighborhood Market,Household,137.95,False,0.0,137.95,7,965.65,86,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S010,West,Neighborhood Market,Household,159.85,False,0.0,159.85,6,959.1,82,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S010,West,Neighborhood Market,Household,22.12,False,0.0,22.12,-3,66.36,76,False,Monday,31,7,False,False,,Summer
2024-08-26,S010,West,Neighborhood Market,Household,33.84,False,0.0,33.84,6,203.04,61,False,Monday,35,8,False,False,,Summer
2024-11-17,S010,West,Neighborhood Market,Household,140.27,False,0.0,140.27,7,981.89,92,False,Sunday,46,11,True,False,,Fall
2024-09-12,S010,West,Neighborhood Market,Household,183.05,False,0.0,183.05,11,2013.55,47,False,Thursday,37,9,False,False,,Fall
2025-07-19,S010,West,Neighborhood Market,Household,185.7,True,0.1,167.13,13,2172.69,59,False,Saturday,29,7,True,False,,Summer
2025-02-13,S010,West,Neighborhood Market,Household,166.92,False,0.0,166.92,7,1168.44,108,False,Thursday,7,2,False,False,,Winter
2024-11-23,S010,West,Neighborhood Market,Household,75.51,False,0.0,75.51,6,453.06,105,False,Saturday,47,11,True,False,,Fall
2025-02-10,S010,West,Neighborhood Market,Pharmacy,108.57,False,0.0,108.57,4,434.28,92,False,Monday,7,2,False,False,,Winter
2024-09-03,S010,West,Neighborhood Market,Pharmacy,89.07,False,0.0,89.07,5,445.35,72,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S010,West,Neighborhood Market,Pharmacy,69.95,False,0.0,69.95,3,209.85,97,False,Friday,33,8,False,False,,Summer
2025-06-06,S010,West,Neighborhood Market,Pharmacy,138.12,False,0.0,138.12,2,276.24,88,False,Friday,23,6,False,False,,Summer
2024-09-27,S010,West,Neighborhood Market,Pharmacy,116.31,False,0.0,116.31,4,465.24,62,False,Friday,39,9,False,False,,Fall
2025-01-31,S010,West,Neighborhood Market,Pharmacy,60.4,False,0.0,60.4,3,181.2,96,False,Friday,5,1,False,False,,Winter
2024-10-16,S010,West,Neighborhood Market,Pharmacy,113.57,False,0.0,113.57,4,454.28,20,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S010,West,Neighborhood Market,Pharmacy,23.09,False,0.0,23.09,5,115.45,76,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S010,West,Neighborhood Market,Pharmacy,11.35,False,0.0,11.35,11,124.85,43,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S010,West,Neighborhood Market,Pharmacy,131.05,False,0.0,131.05,4,524.2,66,False,Thursday,49,12,False,False,,Winter
2025-07-05,S010,West,Neighborhood Market,Pharmacy,128.37,False,0.0,128.37,2,256.74,77,False,Saturday,27,7,True,False,,Summer
2024-09-09,S010,West,Neighborhood Market,Pharmacy,29.04,False,0.0,29.04,3,87.12,80,False,Monday,37,9,False,False,,Fall
2025-06-01,S010,West,Neighborhood Market,Pharmacy,23.74,False,0.0,23.74,3,71.22,100,False,Sunday,22,6,True,False,,Summer
2024-09-25,S010,West,Neighborhood Market,Pharmacy,148.79,False,0.0,148.79,3,446.37,47,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S010,West,Neighborhood Market,Pharmacy,14.23,False,0.0,14.23,3,42.69,136,False,Monday,51,12,False,False,,Winter
2025-05-28,S010,West,Neighborhood Market,Pharmacy,52.08,False,0.0,52.08,2,104.16,98,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S010,West,Neighborhood Market,Pharmacy,135.03,False,0.0,135.03,1,135.03,90,False,Thursday,31,8,False,False,,Summer
2025-05-03,S010,West,Neighborhood Market,Pharmacy,58.02,False,0.0,58.02,3,174.06,78,False,Saturday,18,5,True,False,,Spring
2025-06-26,S010,West,Neighborhood Market,Pharmacy,47.03,False,0.0,47.03,4,188.12,83,False,Thursday,26,6,False,False,,Summer
2024-11-10,S010,West,Neighborhood Market,Pharmacy,22.75,False,1.5,22.75,5,113.75,85,False,Sunday,45,11,True,False,,Fall
2024-08-10,S010,West,Neighborhood Market,Pharmacy,116.25,False,0.0,116.25,4,465.0,36,False,Saturday,32,8,True,False,,Summer
2025-01-13,S010,West,Neighborhood Market,Pharmacy,86.41,True,0.05,82.09,2,164.18,79,False,Monday,3,1,False,False,,Winter
2024-10-12,S010,West,Neighborhood Market,Pharmacy,48.8,False,0.0,48.8,6,292.8,98,False,Saturday,41,10,True,False,,Fall
2025-04-11,S010,West,Neighborhood Market,Pharmacy,70.56,True,0.1,63.5,2,127.0,88,False,Friday,15,4,False,False,,Spring
2025-04-06,S010,West,Neighborhood Market,Pharmacy,118.87,True,0.05,112.93,4,451.72,88,False,Sunday,14,4,True,False,,Spring
2025-02-12,S010,West,Neighborhood Market,Pharmacy,97.7,False,0.0,97.7,3,293.1,91,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S010,West,Neighborhood Market,Pharmacy,147.92,True,0.1,133.13,6,798.78,62,False,Sunday,10,3,True,False,,Spring
2025-05-20,S010,West,Neighborhood Market,Pharmacy,84.7,False,0.0,84.7,2,169.4,106,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S010,West,Neighborhood Market,Pharmacy,87.44,False,0.0,87.44,5,437.2,51,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S010,West,Neighborhood Market,Pharmacy,24.04,False,0.0,24.04,2,48.08,77,False,Monday,31,7,False,False,,Summer
2024-08-26,S010,West,Neighborhood Market,Pharmacy,116.63,False,0.0,116.63,6,699.78,75,False,Monday,35,8,False,False,,Summer
2024-11-17,S010,West,Neighborhood Market,Pharmacy,103.95,False,0.0,103.95,5,519.75,74,False,Sunday,46,11,True,False,,Fall
2024-09-12,S010,West,Neighborhood Market,Pharmacy,30.19,True,0.1,27.17,3,81.51,82,False,Thursday,37,9,False,False,,Fall
2025-07-19,S010,West,Neighborhood Market,Pharmacy,35.12,False,0.0,35.12,4,140.48,88,False,Saturday,29,7,True,False,,Summer
2025-02-13,S010,West,Neighborhood Market,Pharmacy,57.16,False,0.0,57.16,3,171.48,98,False,Thursday,7,2,False,False,,Winter
2024-11-23,S010,West,Neighborhood Market,Pharmacy,133.38,False,0.0,133.38,8,1067.04,93,False,Saturday,47,11,True,False,,Fall
2025-02-10,S011,Midwest,Supercenter,Apparel,97.45,False,0.0,97.45,2,194.9,78,False,Monday,7,2,False,False,,Winter
2024-09-03,S011,Midwest,Supercenter,Apparel,42.92,False,0.0,42.92,10,429.2,76,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S011,Midwest,Supercenter,Apparel,68.74,True,0.05,65.3,10,653.0,105,False,Friday,33,8,False,False,,Summer
2025-06-06,S011,Midwest,Supercenter,Apparel,95.99,False,0.0,95.99,5,479.95,66,False,Friday,23,6,False,False,,Summer
2024-09-27,S011,Midwest,Supercenter,Apparel,72.4,False,0.0,72.4,10,724.0,74,False,Friday,39,9,False,False,,Fall
2025-01-31,S011,Midwest,Supercenter,Apparel,41.71,False,0.0,41.71,5,208.55,96,False,Friday,5,1,False,False,,Winter
2024-10-16,S011,Midwest,Supercenter,Apparel,80.94,False,0.0,80.94,3,242.82,105,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S011,Midwest,Supercenter,Apparel,115.39,False,0.0,115.39,3,346.17,92,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S011,Midwest,Supercenter,Apparel,64.02,False,0.0,64.02,4,256.08,62,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S011,Midwest,Supercenter,Apparel,81.91,False,0.0,81.91,4,327.64,90,False,Thursday,49,12,False,False,,Winter
2025-07-05,S011,Midwest,Supercenter,Apparel,85.08,True,0.05,80.83,4,323.32,68,False,Saturday,27,7,True,False,,Summer
2024-09-09,S011,Midwest,Supercenter,Apparel,50.16,False,0.0,50.16,10,501.6,83,False,Monday,37,9,False,False,,Fall
2025-06-01,S011,Midwest,Supercenter,Apparel,51.89,False,0.0,51.89,2,103.78,107,False,Sunday,22,6,True,False,,Summer
2024-09-25,S011,Midwest,Supercenter,Apparel,19.69,False,0.0,19.69,7,137.83,68,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S011,Midwest,Supercenter,Apparel,99.42,True,0.1,89.48,8,715.84,64,False,Monday,51,12,False,False,,Winter
2025-05-28,S011,Midwest,Supercenter,Apparel,88.62,False,0.0,88.62,4,354.48,71,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S011,Midwest,Supercenter,Apparel,78.01,False,0.0,78.01,2,156.02,78,False,Thursday,31,8,False,False,,Summer
2025-05-03,S011,Midwest,Supercenter,Apparel,71.61,False,0.0,71.61,3,214.83,82,False,Saturday,18,5,True,False,,Spring
2025-06-26,S011,Midwest,Supercenter,Apparel,28.52,True,0.05,27.09,3,81.27,58,False,Thursday,26,6,False,False,,Summer
2024-11-10,S011,Midwest,Supercenter,Apparel,81.18,False,0.0,81.18,2,162.36,117,False,Sunday,45,11,True,False,,Fall
2024-08-10,S011,Midwest,Supercenter,Apparel,29.0,False,0.0,29.0,4,116.0,68,False,Saturday,32,8,True,False,,Summer
2025-01-13,S011,Midwest,Supercenter,Apparel,26.99,False,0.0,26.99,4,107.96,59,False,Monday,3,1,False,False,,Winter
2024-10-12,S011,Midwest,Supercenter,Apparel,12.03,True,0.2,9.62,8,76.96,96,False,Saturday,41,10,True,False,,Fall
2025-04-11,S011,Midwest,Supercenter,Apparel,55.01,False,0.0,55.01,4,220.04,106,False,Friday,15,4,False,False,,Spring
2025-04-06,S011,Midwest,Supercenter,Apparel,23.73,False,0.0,23.73,4,94.92,85,False,Sunday,14,4,True,False,,Spring
2025-02-12,S011,Midwest,Supercenter,Apparel,14.1,False,0.0,14.1,4,56.4,87,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S011,Midwest,Supercenter,Apparel,58.01,True,0.15,49.31,4,197.24,87,False,Sunday,10,3,True,False,,Spring
2025-05-20,S011,Midwest,Supercenter,Apparel,60.21,False,0.0,60.21,0,0.0,77,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S011,Midwest,Supercenter,Apparel,50.18,False,0.0,50.18,4,200.72,102,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S011,Midwest,Supercenter,Apparel,89.83,False,0.0,89.83,1,89.83,67,False,Monday,31,7,False,False,,Summer
2024-08-26,S011,Midwest,Supercenter,Apparel,60.13,False,0.0,60.13,9,541.17,23,False,Monday,35,8,False,False,,Summer
2024-11-17,S011,Midwest,Supercenter,Apparel,43.46,False,0.0,43.46,9,391.14,76,False,Sunday,46,11,True,False,,Fall
2024-09-12,S011,Midwest,Supercenter,Apparel,70.14,False,0.0,70.14,6,420.84,56,False,Thursday,37,9,False,False,,Fall
2025-07-19,S011,Midwest,Supercenter,Apparel,119.98,True,0.15,101.98,6,611.88,74,False,Saturday,29,7,True,False,,Summer
2025-02-13,S011,Midwest,Supercenter,Apparel,66.09,False,0.0,66.09,4,264.36,89,False,Thursday,7,2,False,False,,Winter
2024-11-23,S011,Midwest,Supercenter,Apparel,46.46,True,1.5,41.81,9,376.29,94,False,Saturday,47,11,True,False,,Fall
2025-02-10,S011,Midwest,Supercenter,Electronics,470.25,False,0.0,470.25,3,1410.75,77,False,Monday,7,2,False,False,,Winter
2024-09-03,S011,Midwest,Supercenter,Electronics,723.3,False,0.0,723.3,6,4339.8,71,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S011,Midwest,Supercenter,Electronics,668.99,False,0.0,668.99,3,2006.97,101,False,Friday,33,8,False,False,,Summer
2025-06-06,S011,Midwest,Supercenter,Electronics,476.76,False,0.0,476.76,2,953.52,32,False,Friday,23,6,False,False,,Summer
2024-09-27,S011,Midwest,Supercenter,Electronics,661.09,False,0.0,661.09,3,1983.27,48,False,Friday,39,9,False,False,,Fall
2025-01-31,S011,Midwest,Supercenter,Electronics,370.34,False,0.0,370.34,0,0.0,103,False,Friday,5,1,False,False,,Winter
2024-10-16,S011,Midwest,Supercenter,Electronics,646.96,False,0.0,646.96,1,646.96,81,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S011,Midwest,Supercenter,Electronics,45.24,True,0.1,40.72,12,488.64,94,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S011,Midwest,Supercenter,Electronics,602.82,True,0.1,542.54,14,7595.56,42,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S011,Midwest,Supercenter,Electronics,333.14,True,0.05,316.48,3,949.44,29,False,Thursday,49,12,False,False,,Winter
2025-07-05,S011,Midwest,Supercenter,Electronics,285.38,True,0.1,256.84,2,513.68,68,False,Saturday,27,7,True,False,,Summer
2024-09-09,S011,Midwest,Supercenter,Electronics,467.17,False,0.0,467.17,3,1401.51,44,False,Monday,37,9,False,False,,Fall
2025-06-01,S011,Midwest,Supercenter,Electronics,703.08,False,0.0,703.08,2,1406.16,96,False,Sunday,22,6,True,False,,Summer
2024-09-25,S011,Midwest,Supercenter,Electronics,499.74,False,0.0,499.74,1,499.74,107,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S011,Midwest,Supercenter,Electronics,619.38,False,0.0,619.38,6,3716.28,52,False,Monday,51,12,False,False,,Winter
2025-05-28,S011,Midwest,Supercenter,Electronics,708.28,False,0.0,708.28,4,2833.12,90,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S011,Midwest,Supercenter,Electronics,509.76,True,0.15,433.3,2,866.6,66,False,Thursday,31,8,False,False,,Summer
2025-05-03,S011,Midwest,Supercenter,Electronics,458.21,False,0.0,458.21,0,0.0,88,False,Saturday,18,5,True,False,,Spring
2025-06-26,S011,Midwest,Supercenter,Electronics,407.72,False,0.0,407.72,2,815.44,111,False,Thursday,26,6,False,False,,Summer
2024-11-10,S011,Midwest,Supercenter,Electronics,694.93,False,0.0,694.93,10,6949.3,61,False,Sunday,45,11,True,False,,Fall
2024-08-10,S011,Midwest,Supercenter,Electronics,175.67,True,0.1,158.1,4,632.4,64,False,Saturday,32,8,True,False,,Summer
2025-01-13,S011,Midwest,Supercenter,Electronics,688.0,False,0.0,688.0,3,2064.0,87,False,Monday,3,1,False,False,,Winter
2024-10-12,S011,Midwest,Supercenter,Electronics,748.38,False,0.0,748.38,7,5238.66,105,False,Saturday,41,10,True,False,,Fall
2025-04-11,S011,Midwest,Supercenter,Electronics,291.96,False,0.0,291.96,5,1459.8,79,False,Friday,15,4,False,False,,Spring
2025-04-06,S011,Midwest,Supercenter,Electronics,693.51,False,0.0,693.51,1,693.51,87,False,Sunday,14,4,True,False,,Spring
2025-02-12,S011,Midwest,Supercenter,Electronics,378.79,False,0.0,378.79,3,1136.37,97,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S011,Midwest,Supercenter,Electronics,120.36,False,0.0,120.36,1,120.36,83,False,Sunday,10,3,True,False,,Spring
2025-05-20,S011,Midwest,Supercenter,Electronics,348.12,False,0.0,348.12,2,696.24,68,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S011,Midwest,Supercenter,Electronics,698.4,False,0.0,698.4,0,0.0,64,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S011,Midwest,Supercenter,Electronics,216.97,False,0.0,216.97,1,216.97,54,False,Monday,31,7,False,False,,Summer
2024-08-26,S011,Midwest,Supercenter,Electronics,198.51,False,0.0,198.51,0,0.0,84,False,Monday,35,8,False,False,,Summer
2024-11-17,S011,Midwest,Supercenter,Electronics,308.5,False,0.0,308.5,2,617.0,65,False,Sunday,46,11,True,False,,Fall
2024-09-12,S011,Midwest,Supercenter,Electronics,99.29,False,0.0,99.29,2,198.58,43,False,Thursday,37,9,False,False,,Fall
2025-07-19,S011,Midwest,Supercenter,Electronics,632.86,False,0.0,632.86,6,3797.16,92,False,Saturday,29,7,True,False,,Summer
2025-02-13,S011,Midwest,Supercenter,Electronics,628.68,False,0.0,628.68,1,628.68,86,False,Thursday,7,2,False,False,,Winter
2024-11-23,S011,Midwest,Supercenter,Electronics,170.26,False,0.0,170.26,4,681.04,55,False,Saturday,47,11,True,False,,Fall
2025-02-10,S011,Midwest,Supercenter,Grocery,4.19,True,0.05,3.98,14,55.72,164,False,Monday,7,2,False,False,,Winter
2024-09-03,S011,Midwest,Supercenter,Grocery,6.16,False,0.0,6.16,13,80.08,184,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S011,Midwest,Supercenter,Grocery,18.2,False,0.0,18.2,12,218.4,157,False,Friday,33,8,False,False,,Summer
2025-06-06,S011,Midwest,Supercenter,Grocery,4.15,False,0.0,4.15,10,41.5,197,False,Friday,23,6,False,False,,Summer
2024-09-27,S011,Midwest,Supercenter,Grocery,12.19,False,0.0,12.19,11,134.09,187,False,Friday,39,9,False,False,,Fall
2025-01-31,S011,Midwest,Supercenter,Grocery,17.28,False,0.0,17.28,7,120.96,189,False,Friday,5,1,False,False,,Winter
